Step 500: {'loss': 2.0758, 'grad_norm': 23.83847427368164, 'learning_rate': 3.897777777777778e-05, 'epoch': 0.2222222222222222}
Step 75100: {'loss': 1.4758, 'grad_norm': 5.498691558837891, 'learning_rate': 3.3276444444444445e-06, 'epoch': 3.3377777777777777}
Step 75200: {'loss': 1.4899, 'grad_norm': 6.751542091369629, 'learning_rate': 3.3187555555555555e-06, 'epoch': 3.3422222222222224}
Step 75300: {'loss': 1.5159, 'grad_norm': 5.199931621551514, 'learning_rate': 3.309866666666667e-06, 'epoch': 3.3466666666666667}
Step 75400: {'loss': 1.4904, 'grad_norm': 5.88987398147583, 'learning_rate': 3.300977777777778e-06, 'epoch': 3.351111111111111}
Step 75500: {'loss': 1.4336, 'grad_norm': 5.655282974243164, 'learning_rate': 3.2920888888888892e-06, 'epoch': 3.3555555555555556}
Step 75600: {'loss': 1.4387, 'grad_norm': 6.3228864669799805, 'learning_rate': 3.2832888888888894e-06, 'epoch': 3.36}
Step 75700: {'loss': 1.4497, 'grad_norm': 4.874483585357666, 'learning_rate': 3.2744000000000004e-06, 'epoch': 3.3644444444444446}
Step 75800: {'loss': 1.4968, 'grad_norm': 6.095190048217773, 'learning_rate': 3.2655111111111113e-06, 'epoch': 3.368888888888889}
Step 75900: {'loss': 1.5339, 'grad_norm': 5.674749374389648, 'learning_rate': 3.2566222222222227e-06, 'epoch': 3.3733333333333335}
Step 76000: {'loss': 1.4812, 'grad_norm': 5.185273170471191, 'learning_rate': 3.2477333333333337e-06, 'epoch': 3.3777777777777778}
Step 76100: {'loss': 1.4735, 'grad_norm': 5.0878071784973145, 'learning_rate': 3.2388444444444446e-06, 'epoch': 3.3822222222222225}
Step 76200: {'loss': 1.4981, 'grad_norm': 6.037543773651123, 'learning_rate': 3.2299555555555556e-06, 'epoch': 3.3866666666666667}
Step 76300: {'loss': 1.5082, 'grad_norm': 4.482745170593262, 'learning_rate': 3.221066666666667e-06, 'epoch': 3.391111111111111}
Step 76400: {'loss': 1.4517, 'grad_norm': 6.84913969039917, 'learning_rate': 3.212177777777778e-06, 'epoch': 3.3955555555555557}
Step 76500: {'loss': 1.4712, 'grad_norm': 5.955472946166992, 'learning_rate': 3.2032888888888893e-06, 'epoch': 3.4}
Step 76600: {'loss': 1.4542, 'grad_norm': 5.478865623474121, 'learning_rate': 3.1944000000000003e-06, 'epoch': 3.4044444444444446}
Step 76700: {'loss': 1.4927, 'grad_norm': 5.895533561706543, 'learning_rate': 3.1855111111111112e-06, 'epoch': 3.408888888888889}
Step 76800: {'loss': 1.4371, 'grad_norm': 5.396526336669922, 'learning_rate': 3.1766222222222226e-06, 'epoch': 3.413333333333333}
Step 76900: {'loss': 1.4577, 'grad_norm': 5.265944957733154, 'learning_rate': 3.1677333333333336e-06, 'epoch': 3.417777777777778}
Step 77000: {'loss': 1.4775, 'grad_norm': 5.9266133308410645, 'learning_rate': 3.158844444444445e-06, 'epoch': 3.422222222222222}
Step 77100: {'loss': 1.4859, 'grad_norm': 6.088873386383057, 'learning_rate': 3.1499555555555555e-06, 'epoch': 3.4266666666666667}
Step 77200: {'loss': 1.4586, 'grad_norm': 7.1954803466796875, 'learning_rate': 3.141066666666667e-06, 'epoch': 3.431111111111111}
Step 77300: {'loss': 1.4472, 'grad_norm': 6.238870620727539, 'learning_rate': 3.132177777777778e-06, 'epoch': 3.4355555555555557}
Step 77400: {'loss': 1.464, 'grad_norm': 5.8458709716796875, 'learning_rate': 3.1232888888888892e-06, 'epoch': 3.44}
Step 77500: {'loss': 1.4436, 'grad_norm': 6.232944965362549, 'learning_rate': 3.1144e-06, 'epoch': 3.4444444444444446}
Step 77600: {'loss': 1.4906, 'grad_norm': 5.768046855926514, 'learning_rate': 3.105511111111111e-06, 'epoch': 3.448888888888889}
Step 77700: {'loss': 1.4549, 'grad_norm': 5.622902870178223, 'learning_rate': 3.0967111111111113e-06, 'epoch': 3.453333333333333}
Step 77800: {'loss': 1.4753, 'grad_norm': 6.063200950622559, 'learning_rate': 3.0878222222222227e-06, 'epoch': 3.457777777777778}
Step 77900: {'loss': 1.4575, 'grad_norm': 7.093649387359619, 'learning_rate': 3.0789333333333337e-06, 'epoch': 3.462222222222222}
Step 78000: {'loss': 1.4626, 'grad_norm': 6.172305583953857, 'learning_rate': 3.070044444444445e-06, 'epoch': 3.466666666666667}
Step 78100: {'loss': 1.5199, 'grad_norm': 7.065784454345703, 'learning_rate': 3.0611555555555556e-06, 'epoch': 3.471111111111111}
Step 78200: {'loss': 1.4896, 'grad_norm': 5.617783069610596, 'learning_rate': 3.0522666666666666e-06, 'epoch': 3.4755555555555557}
Step 78300: {'loss': 1.494, 'grad_norm': 6.714874744415283, 'learning_rate': 3.043377777777778e-06, 'epoch': 3.48}
Step 78400: {'loss': 1.482, 'grad_norm': 5.472385883331299, 'learning_rate': 3.034488888888889e-06, 'epoch': 3.4844444444444447}
Step 78500: {'loss': 1.4577, 'grad_norm': 5.516600608825684, 'learning_rate': 3.0256000000000003e-06, 'epoch': 3.488888888888889}
Step 78600: {'loss': 1.4613, 'grad_norm': 5.53046989440918, 'learning_rate': 3.0167111111111113e-06, 'epoch': 3.493333333333333}
Step 78700: {'loss': 1.4414, 'grad_norm': 6.263238906860352, 'learning_rate': 3.0078222222222227e-06, 'epoch': 3.497777777777778}
Step 78800: {'loss': 1.4689, 'grad_norm': 6.013365268707275, 'learning_rate': 2.9989333333333336e-06, 'epoch': 3.502222222222222}
Step 78900: {'loss': 1.4577, 'grad_norm': 6.321290493011475, 'learning_rate': 2.990044444444445e-06, 'epoch': 3.506666666666667}
Step 79000: {'loss': 1.474, 'grad_norm': 8.205909729003906, 'learning_rate': 2.981155555555556e-06, 'epoch': 3.511111111111111}
Step 79100: {'loss': 1.4982, 'grad_norm': 6.314091682434082, 'learning_rate': 2.9722666666666665e-06, 'epoch': 3.5155555555555553}
Step 79200: {'loss': 1.4953, 'grad_norm': 5.178350448608398, 'learning_rate': 2.963377777777778e-06, 'epoch': 3.52}
Step 79300: {'loss': 1.4674, 'grad_norm': 6.452359676361084, 'learning_rate': 2.954488888888889e-06, 'epoch': 3.5244444444444447}
Step 79400: {'loss': 1.4774, 'grad_norm': 5.745318412780762, 'learning_rate': 2.9456000000000002e-06, 'epoch': 3.528888888888889}
Step 79500: {'loss': 1.4729, 'grad_norm': 5.92656946182251, 'learning_rate': 2.936711111111111e-06, 'epoch': 3.533333333333333}
Step 79600: {'loss': 1.4555, 'grad_norm': 6.3130950927734375, 'learning_rate': 2.9278222222222226e-06, 'epoch': 3.537777777777778}
Step 79700: {'loss': 1.4867, 'grad_norm': 5.6452436447143555, 'learning_rate': 2.9190222222222223e-06, 'epoch': 3.542222222222222}
Step 79800: {'loss': 1.4729, 'grad_norm': 6.028998374938965, 'learning_rate': 2.9101333333333337e-06, 'epoch': 3.546666666666667}
Step 79900: {'loss': 1.4655, 'grad_norm': 6.4552459716796875, 'learning_rate': 2.9012444444444447e-06, 'epoch': 3.551111111111111}
Step 80000: {'loss': 1.484, 'grad_norm': 6.396975040435791, 'learning_rate': 2.892355555555556e-06, 'epoch': 3.5555555555555554}
Step 80100: {'loss': 1.4759, 'grad_norm': 5.559775352478027, 'learning_rate': 2.8834666666666666e-06, 'epoch': 3.56}
Step 80200: {'loss': 1.4939, 'grad_norm': 5.721710205078125, 'learning_rate': 2.874577777777778e-06, 'epoch': 3.5644444444444443}
Step 80300: {'loss': 1.4553, 'grad_norm': 6.613556385040283, 'learning_rate': 2.865688888888889e-06, 'epoch': 3.568888888888889}
Step 80400: {'loss': 1.4581, 'grad_norm': 5.795932769775391, 'learning_rate': 2.8568000000000003e-06, 'epoch': 3.5733333333333333}
Step 80500: {'loss': 1.4493, 'grad_norm': 6.397973537445068, 'learning_rate': 2.8479111111111113e-06, 'epoch': 3.5777777777777775}
Step 80600: {'loss': 1.449, 'grad_norm': 5.10132360458374, 'learning_rate': 2.8390222222222223e-06, 'epoch': 3.582222222222222}
Step 80700: {'loss': 1.4394, 'grad_norm': 6.435302734375, 'learning_rate': 2.8301333333333336e-06, 'epoch': 3.586666666666667}
Step 80800: {'loss': 1.4658, 'grad_norm': 5.645084381103516, 'learning_rate': 2.8212444444444446e-06, 'epoch': 3.591111111111111}
Step 80900: {'loss': 1.4998, 'grad_norm': 6.676713943481445, 'learning_rate': 2.812355555555556e-06, 'epoch': 3.5955555555555554}
Step 81000: {'loss': 1.4882, 'grad_norm': 6.176899433135986, 'learning_rate': 2.803466666666667e-06, 'epoch': 3.6}
Step 81100: {'loss': 1.4388, 'grad_norm': 5.3763556480407715, 'learning_rate': 2.7945777777777783e-06, 'epoch': 3.6044444444444443}
Step 81200: {'loss': 1.513, 'grad_norm': 5.51738166809082, 'learning_rate': 2.785688888888889e-06, 'epoch': 3.608888888888889}
Step 81300: {'loss': 1.4545, 'grad_norm': 6.114760398864746, 'learning_rate': 2.7768000000000002e-06, 'epoch': 3.6133333333333333}
Step 81400: {'loss': 1.4804, 'grad_norm': 6.055105686187744, 'learning_rate': 2.767911111111111e-06, 'epoch': 3.6177777777777775}
Step 81500: {'loss': 1.5023, 'grad_norm': 5.831375598907471, 'learning_rate': 2.759022222222222e-06, 'epoch': 3.6222222222222222}
Step 81600: {'loss': 1.481, 'grad_norm': 6.47007417678833, 'learning_rate': 2.7501333333333336e-06, 'epoch': 3.626666666666667}
Step 81700: {'loss': 1.4875, 'grad_norm': 6.083168029785156, 'learning_rate': 2.7412444444444445e-06, 'epoch': 3.631111111111111}
Step 81800: {'loss': 1.4483, 'grad_norm': 7.284368991851807, 'learning_rate': 2.7324444444444447e-06, 'epoch': 3.6355555555555554}
Step 81900: {'loss': 1.4934, 'grad_norm': 5.553062915802002, 'learning_rate': 2.723555555555556e-06, 'epoch': 3.64}
Step 82000: {'loss': 1.4556, 'grad_norm': 5.737816333770752, 'learning_rate': 2.714666666666667e-06, 'epoch': 3.6444444444444444}
Step 82100: {'loss': 1.4798, 'grad_norm': 6.463519096374512, 'learning_rate': 2.7057777777777776e-06, 'epoch': 3.648888888888889}
Step 82200: {'loss': 1.5071, 'grad_norm': 6.61394739151001, 'learning_rate': 2.696888888888889e-06, 'epoch': 3.6533333333333333}
Step 82300: {'loss': 1.4795, 'grad_norm': 5.780580043792725, 'learning_rate': 2.688e-06, 'epoch': 3.6577777777777776}
Step 82400: {'loss': 1.493, 'grad_norm': 6.994561195373535, 'learning_rate': 2.6791111111111113e-06, 'epoch': 3.6622222222222223}
Step 82500: {'loss': 1.503, 'grad_norm': 5.392574787139893, 'learning_rate': 2.6702222222222223e-06, 'epoch': 3.6666666666666665}
Step 82600: {'loss': 1.4787, 'grad_norm': 6.888299942016602, 'learning_rate': 2.6613333333333337e-06, 'epoch': 3.671111111111111}
Step 82700: {'loss': 1.4506, 'grad_norm': 5.4014892578125, 'learning_rate': 2.6524444444444446e-06, 'epoch': 3.6755555555555555}
Step 82800: {'loss': 1.4927, 'grad_norm': 6.886924743652344, 'learning_rate': 2.643555555555556e-06, 'epoch': 3.68}
Step 82900: {'loss': 1.4866, 'grad_norm': 5.084714412689209, 'learning_rate': 2.634666666666667e-06, 'epoch': 3.6844444444444444}
Step 83000: {'loss': 1.4695, 'grad_norm': 6.514251708984375, 'learning_rate': 2.6257777777777783e-06, 'epoch': 3.688888888888889}
Step 83100: {'loss': 1.4788, 'grad_norm': 6.548316478729248, 'learning_rate': 2.6168888888888893e-06, 'epoch': 3.6933333333333334}
Step 83200: {'loss': 1.4959, 'grad_norm': 5.997863292694092, 'learning_rate': 2.608e-06, 'epoch': 3.6977777777777776}
Step 83300: {'loss': 1.5126, 'grad_norm': 6.067978858947754, 'learning_rate': 2.5991111111111112e-06, 'epoch': 3.7022222222222223}
Step 83400: {'loss': 1.4723, 'grad_norm': 5.753020763397217, 'learning_rate': 2.590222222222222e-06, 'epoch': 3.7066666666666666}
Step 83500: {'loss': 1.4457, 'grad_norm': 5.67930793762207, 'learning_rate': 2.5813333333333336e-06, 'epoch': 3.7111111111111112}
Step 83600: {'loss': 1.4706, 'grad_norm': 5.754179000854492, 'learning_rate': 2.5724444444444445e-06, 'epoch': 3.7155555555555555}
Step 83700: {'loss': 1.475, 'grad_norm': 6.850240230560303, 'learning_rate': 2.563555555555556e-06, 'epoch': 3.7199999999999998}
Step 83800: {'loss': 1.4801, 'grad_norm': 6.298110485076904, 'learning_rate': 2.5547555555555557e-06, 'epoch': 3.7244444444444444}
Step 83900: {'loss': 1.4725, 'grad_norm': 5.886129856109619, 'learning_rate': 2.545866666666667e-06, 'epoch': 3.728888888888889}
Step 84000: {'loss': 1.4546, 'grad_norm': 5.315913200378418, 'learning_rate': 2.536977777777778e-06, 'epoch': 3.7333333333333334}
Step 84100: {'loss': 1.445, 'grad_norm': 5.611718654632568, 'learning_rate': 2.5280888888888894e-06, 'epoch': 3.7377777777777776}
Step 84200: {'loss': 1.4497, 'grad_norm': 6.184893608093262, 'learning_rate': 2.5192e-06, 'epoch': 3.7422222222222223}
Step 84300: {'loss': 1.4941, 'grad_norm': 6.290193557739258, 'learning_rate': 2.5103111111111113e-06, 'epoch': 3.7466666666666666}
Step 84400: {'loss': 1.4921, 'grad_norm': 6.400639057159424, 'learning_rate': 2.5014222222222223e-06, 'epoch': 3.7511111111111113}
Step 84500: {'loss': 1.4958, 'grad_norm': 7.843289375305176, 'learning_rate': 2.4925333333333337e-06, 'epoch': 3.7555555555555555}
Step 84600: {'loss': 1.4887, 'grad_norm': 6.301848411560059, 'learning_rate': 2.4836444444444446e-06, 'epoch': 3.76}
Step 84700: {'loss': 1.475, 'grad_norm': 6.512951850891113, 'learning_rate': 2.4747555555555556e-06, 'epoch': 3.7644444444444445}
Step 84800: {'loss': 1.5002, 'grad_norm': 5.72511100769043, 'learning_rate': 2.465866666666667e-06, 'epoch': 3.7688888888888887}
Step 84900: {'loss': 1.4876, 'grad_norm': 4.795119285583496, 'learning_rate': 2.456977777777778e-06, 'epoch': 3.7733333333333334}
Step 85000: {'loss': 1.4629, 'grad_norm': 5.793945789337158, 'learning_rate': 2.448088888888889e-06, 'epoch': 3.7777777777777777}
Step 85100: {'loss': 1.449, 'grad_norm': 5.594667434692383, 'learning_rate': 2.4392000000000003e-06, 'epoch': 3.7822222222222224}
Step 85200: {'loss': 1.4375, 'grad_norm': 5.289131164550781, 'learning_rate': 2.4303111111111113e-06, 'epoch': 3.7866666666666666}
Step 85300: {'loss': 1.4636, 'grad_norm': 6.408015727996826, 'learning_rate': 2.4214222222222226e-06, 'epoch': 3.7911111111111113}
Step 85400: {'loss': 1.4426, 'grad_norm': 6.116429328918457, 'learning_rate': 2.4125333333333336e-06, 'epoch': 3.7955555555555556}
Step 85500: {'loss': 1.4902, 'grad_norm': 5.315277576446533, 'learning_rate': 2.4036444444444446e-06, 'epoch': 3.8}
Step 85600: {'loss': 1.4725, 'grad_norm': 8.665156364440918, 'learning_rate': 2.3947555555555555e-06, 'epoch': 3.8044444444444445}
Step 85700: {'loss': 1.4566, 'grad_norm': 5.568695068359375, 'learning_rate': 2.385866666666667e-06, 'epoch': 3.8088888888888888}
Step 85800: {'loss': 1.5048, 'grad_norm': 5.946971416473389, 'learning_rate': 2.376977777777778e-06, 'epoch': 3.8133333333333335}
Step 85900: {'loss': 1.4609, 'grad_norm': 5.770876407623291, 'learning_rate': 2.368177777777778e-06, 'epoch': 3.8177777777777777}
Step 86000: {'loss': 1.4477, 'grad_norm': 5.67747688293457, 'learning_rate': 2.359288888888889e-06, 'epoch': 3.822222222222222}
Step 86100: {'loss': 1.4871, 'grad_norm': 5.977498531341553, 'learning_rate': 2.3504e-06, 'epoch': 3.8266666666666667}
Step 86200: {'loss': 1.4235, 'grad_norm': 6.229110240936279, 'learning_rate': 2.3415111111111114e-06, 'epoch': 3.8311111111111114}
Step 86300: {'loss': 1.4943, 'grad_norm': 5.816751956939697, 'learning_rate': 2.3326222222222223e-06, 'epoch': 3.8355555555555556}
Step 86400: {'loss': 1.5073, 'grad_norm': 5.453084468841553, 'learning_rate': 2.3237333333333333e-06, 'epoch': 3.84}
Step 86500: {'loss': 1.4915, 'grad_norm': 5.748610019683838, 'learning_rate': 2.3148444444444447e-06, 'epoch': 3.8444444444444446}
Step 86600: {'loss': 1.458, 'grad_norm': 6.5627241134643555, 'learning_rate': 2.3059555555555556e-06, 'epoch': 3.848888888888889}
Step 86700: {'loss': 1.4489, 'grad_norm': 6.02609395980835, 'learning_rate': 2.297066666666667e-06, 'epoch': 3.8533333333333335}
Step 86800: {'loss': 1.4966, 'grad_norm': 5.873152256011963, 'learning_rate': 2.288177777777778e-06, 'epoch': 3.8577777777777778}
Step 86900: {'loss': 1.4618, 'grad_norm': 5.2707200050354, 'learning_rate': 2.279288888888889e-06, 'epoch': 3.862222222222222}
Step 87000: {'loss': 1.4569, 'grad_norm': 5.243300437927246, 'learning_rate': 2.2704e-06, 'epoch': 3.8666666666666667}
Step 87100: {'loss': 1.4992, 'grad_norm': 6.555243492126465, 'learning_rate': 2.2615111111111113e-06, 'epoch': 3.871111111111111}
Step 87200: {'loss': 1.4562, 'grad_norm': 5.864575386047363, 'learning_rate': 2.2526222222222222e-06, 'epoch': 3.8755555555555556}
Step 87300: {'loss': 1.4864, 'grad_norm': 6.064406394958496, 'learning_rate': 2.2437333333333336e-06, 'epoch': 3.88}
Step 87400: {'loss': 1.4683, 'grad_norm': 6.4289326667785645, 'learning_rate': 2.2348444444444446e-06, 'epoch': 3.8844444444444446}
Step 87500: {'loss': 1.4622, 'grad_norm': 6.209162712097168, 'learning_rate': 2.2259555555555555e-06, 'epoch': 3.888888888888889}
Step 87600: {'loss': 1.4986, 'grad_norm': 7.085419654846191, 'learning_rate': 2.217066666666667e-06, 'epoch': 3.8933333333333335}
Step 87700: {'loss': 1.4773, 'grad_norm': 5.4114603996276855, 'learning_rate': 2.208177777777778e-06, 'epoch': 3.897777777777778}
Step 87800: {'loss': 1.4638, 'grad_norm': 6.0949788093566895, 'learning_rate': 2.1992888888888893e-06, 'epoch': 3.902222222222222}
Step 87900: {'loss': 1.4627, 'grad_norm': 6.367434501647949, 'learning_rate': 2.190488888888889e-06, 'epoch': 3.9066666666666667}
Step 88000: {'loss': 1.4783, 'grad_norm': 6.251357078552246, 'learning_rate': 2.1816e-06, 'epoch': 3.911111111111111}
Step 88100: {'loss': 1.448, 'grad_norm': 6.2452616691589355, 'learning_rate': 2.1727111111111114e-06, 'epoch': 3.9155555555555557}
Step 88200: {'loss': 1.4553, 'grad_norm': 7.117393970489502, 'learning_rate': 2.1638222222222223e-06, 'epoch': 3.92}
Step 88300: {'loss': 1.4386, 'grad_norm': 5.848743915557861, 'learning_rate': 2.1549333333333337e-06, 'epoch': 3.924444444444444}
Step 88400: {'loss': 1.5027, 'grad_norm': 5.032512664794922, 'learning_rate': 2.1460444444444447e-06, 'epoch': 3.928888888888889}
Step 88500: {'loss': 1.4922, 'grad_norm': 5.097212791442871, 'learning_rate': 2.1371555555555557e-06, 'epoch': 3.9333333333333336}
Step 88600: {'loss': 1.458, 'grad_norm': 5.168776035308838, 'learning_rate': 2.1282666666666666e-06, 'epoch': 3.937777777777778}
Step 88700: {'loss': 1.4451, 'grad_norm': 7.001770496368408, 'learning_rate': 2.119377777777778e-06, 'epoch': 3.942222222222222}
Step 88800: {'loss': 1.4622, 'grad_norm': 6.935302734375, 'learning_rate': 2.110488888888889e-06, 'epoch': 3.9466666666666668}
Step 88900: {'loss': 1.4653, 'grad_norm': 5.767982482910156, 'learning_rate': 2.1016000000000003e-06, 'epoch': 3.951111111111111}
Step 89000: {'loss': 1.4809, 'grad_norm': 6.1770453453063965, 'learning_rate': 2.0927111111111113e-06, 'epoch': 3.9555555555555557}
Step 89100: {'loss': 1.4501, 'grad_norm': 5.755301475524902, 'learning_rate': 2.0838222222222223e-06, 'epoch': 3.96}
Step 89200: {'loss': 1.4586, 'grad_norm': 5.646642208099365, 'learning_rate': 2.0749333333333336e-06, 'epoch': 3.964444444444444}
Step 89300: {'loss': 1.4917, 'grad_norm': 6.5859222412109375, 'learning_rate': 2.0660444444444446e-06, 'epoch': 3.968888888888889}
Step 89400: {'loss': 1.531, 'grad_norm': 5.752042770385742, 'learning_rate': 2.057155555555556e-06, 'epoch': 3.9733333333333336}
Step 89500: {'loss': 1.4679, 'grad_norm': 5.757594585418701, 'learning_rate': 2.0482666666666665e-06, 'epoch': 3.977777777777778}
Step 89600: {'loss': 1.4878, 'grad_norm': 7.0830864906311035, 'learning_rate': 2.039377777777778e-06, 'epoch': 3.982222222222222}
Step 89700: {'loss': 1.5051, 'grad_norm': 5.22099494934082, 'learning_rate': 2.030488888888889e-06, 'epoch': 3.986666666666667}
Step 89800: {'loss': 1.4563, 'grad_norm': 4.855579376220703, 'learning_rate': 2.0216000000000003e-06, 'epoch': 3.991111111111111}
Step 89900: {'loss': 1.4914, 'grad_norm': 5.169380187988281, 'learning_rate': 2.0128e-06, 'epoch': 3.9955555555555557}
Step 90000: {'loss': 1.4571, 'grad_norm': 5.464121341705322, 'learning_rate': 2.003911111111111e-06, 'epoch': 4.0}
Step 90100: {'loss': 1.475, 'grad_norm': 5.717636585235596, 'learning_rate': 1.9950222222222224e-06, 'epoch': 4.004444444444444}
Step 90200: {'loss': 1.4771, 'grad_norm': 6.452152729034424, 'learning_rate': 1.9861333333333333e-06, 'epoch': 4.0088888888888885}
Step 90300: {'loss': 1.4775, 'grad_norm': 6.054673671722412, 'learning_rate': 1.9772444444444447e-06, 'epoch': 4.013333333333334}
Step 90400: {'loss': 1.4429, 'grad_norm': 6.880422115325928, 'learning_rate': 1.9683555555555557e-06, 'epoch': 4.017777777777778}
Step 90500: {'loss': 1.4251, 'grad_norm': 6.652312755584717, 'learning_rate': 1.9594666666666666e-06, 'epoch': 4.022222222222222}
Step 90600: {'loss': 1.4714, 'grad_norm': 4.691494941711426, 'learning_rate': 1.950577777777778e-06, 'epoch': 4.026666666666666}
Step 90700: {'loss': 1.4818, 'grad_norm': 6.9395527839660645, 'learning_rate': 1.941688888888889e-06, 'epoch': 4.0311111111111115}
Step 90800: {'loss': 1.4506, 'grad_norm': 6.544039249420166, 'learning_rate': 1.9328000000000004e-06, 'epoch': 4.035555555555556}
Step 90900: {'loss': 1.4484, 'grad_norm': 5.471756458282471, 'learning_rate': 1.9239111111111113e-06, 'epoch': 4.04}
Step 91000: {'loss': 1.4338, 'grad_norm': 7.148268222808838, 'learning_rate': 1.9150222222222223e-06, 'epoch': 4.044444444444444}
Step 91100: {'loss': 1.4738, 'grad_norm': 5.525921821594238, 'learning_rate': 1.9061333333333335e-06, 'epoch': 4.0488888888888885}
Step 91200: {'loss': 1.4746, 'grad_norm': 5.404995918273926, 'learning_rate': 1.8972444444444446e-06, 'epoch': 4.053333333333334}
Step 91300: {'loss': 1.4833, 'grad_norm': 6.0300469398498535, 'learning_rate': 1.8883555555555558e-06, 'epoch': 4.057777777777778}
Step 91400: {'loss': 1.4473, 'grad_norm': 5.615963935852051, 'learning_rate': 1.879466666666667e-06, 'epoch': 4.062222222222222}
Step 91500: {'loss': 1.4297, 'grad_norm': 5.653198719024658, 'learning_rate': 1.8705777777777777e-06, 'epoch': 4.066666666666666}
Step 91600: {'loss': 1.4834, 'grad_norm': 5.966580867767334, 'learning_rate': 1.861688888888889e-06, 'epoch': 4.071111111111111}
Step 91700: {'loss': 1.4748, 'grad_norm': 6.429533004760742, 'learning_rate': 1.8528e-06, 'epoch': 4.075555555555556}
Step 91800: {'loss': 1.4524, 'grad_norm': 5.717661380767822, 'learning_rate': 1.8439111111111112e-06, 'epoch': 4.08}
Step 91900: {'loss': 1.4398, 'grad_norm': 6.148539066314697, 'learning_rate': 1.8351111111111114e-06, 'epoch': 4.084444444444444}
Step 92000: {'loss': 1.4411, 'grad_norm': 6.0812087059021, 'learning_rate': 1.8262222222222222e-06, 'epoch': 4.088888888888889}
Step 92100: {'loss': 1.4979, 'grad_norm': 5.202348709106445, 'learning_rate': 1.8173333333333334e-06, 'epoch': 4.093333333333334}
Step 92200: {'loss': 1.4595, 'grad_norm': 5.843108177185059, 'learning_rate': 1.8084444444444445e-06, 'epoch': 4.097777777777778}
Step 92300: {'loss': 1.4591, 'grad_norm': 6.138033866882324, 'learning_rate': 1.7995555555555557e-06, 'epoch': 4.102222222222222}
Step 92400: {'loss': 1.4759, 'grad_norm': 6.948319911956787, 'learning_rate': 1.7906666666666669e-06, 'epoch': 4.1066666666666665}
Step 92500: {'loss': 1.499, 'grad_norm': 5.580836772918701, 'learning_rate': 1.7817777777777778e-06, 'epoch': 4.111111111111111}
Step 92600: {'loss': 1.4998, 'grad_norm': 5.709314346313477, 'learning_rate': 1.772888888888889e-06, 'epoch': 4.115555555555556}
Step 92700: {'loss': 1.4919, 'grad_norm': 5.595238208770752, 'learning_rate': 1.7640000000000002e-06, 'epoch': 4.12}
Step 92800: {'loss': 1.484, 'grad_norm': 5.944914817810059, 'learning_rate': 1.7551111111111114e-06, 'epoch': 4.124444444444444}
Step 92900: {'loss': 1.472, 'grad_norm': 4.783907890319824, 'learning_rate': 1.7462222222222225e-06, 'epoch': 4.128888888888889}
Step 93000: {'loss': 1.4611, 'grad_norm': 6.931858062744141, 'learning_rate': 1.7373333333333333e-06, 'epoch': 4.133333333333334}
Step 93100: {'loss': 1.4456, 'grad_norm': 5.4562602043151855, 'learning_rate': 1.7284444444444444e-06, 'epoch': 4.137777777777778}
Step 93200: {'loss': 1.4749, 'grad_norm': 6.857855796813965, 'learning_rate': 1.7195555555555556e-06, 'epoch': 4.142222222222222}
Step 93300: {'loss': 1.4431, 'grad_norm': 5.794741630554199, 'learning_rate': 1.7106666666666668e-06, 'epoch': 4.1466666666666665}
Step 93400: {'loss': 1.4337, 'grad_norm': 5.899787425994873, 'learning_rate': 1.701777777777778e-06, 'epoch': 4.151111111111111}
Step 93500: {'loss': 1.4631, 'grad_norm': 6.777344703674316, 'learning_rate': 1.692888888888889e-06, 'epoch': 4.155555555555556}
Step 93600: {'loss': 1.4727, 'grad_norm': 5.255881309509277, 'learning_rate': 1.684e-06, 'epoch': 4.16}
Step 93700: {'loss': 1.4623, 'grad_norm': 6.042337894439697, 'learning_rate': 1.6751111111111113e-06, 'epoch': 4.164444444444444}
Step 93800: {'loss': 1.4312, 'grad_norm': 5.695792198181152, 'learning_rate': 1.6662222222222224e-06, 'epoch': 4.168888888888889}
Step 93900: {'loss': 1.4357, 'grad_norm': 5.632971286773682, 'learning_rate': 1.6573333333333336e-06, 'epoch': 4.173333333333334}
Step 94000: {'loss': 1.4681, 'grad_norm': 6.096491813659668, 'learning_rate': 1.6485333333333334e-06, 'epoch': 4.177777777777778}
Step 94100: {'loss': 1.4901, 'grad_norm': 6.124307632446289, 'learning_rate': 1.6396444444444446e-06, 'epoch': 4.182222222222222}
Step 94200: {'loss': 1.4659, 'grad_norm': 5.642000198364258, 'learning_rate': 1.6307555555555557e-06, 'epoch': 4.1866666666666665}
Step 94300: {'loss': 1.4485, 'grad_norm': 5.49066686630249, 'learning_rate': 1.621866666666667e-06, 'epoch': 4.191111111111111}
Step 94400: {'loss': 1.462, 'grad_norm': 5.986698627471924, 'learning_rate': 1.612977777777778e-06, 'epoch': 4.195555555555556}
Step 94500: {'loss': 1.4516, 'grad_norm': 5.647345066070557, 'learning_rate': 1.6040888888888888e-06, 'epoch': 4.2}
Step 94600: {'loss': 1.4975, 'grad_norm': 6.966411590576172, 'learning_rate': 1.5952e-06, 'epoch': 4.204444444444444}
Step 94700: {'loss': 1.446, 'grad_norm': 6.3130340576171875, 'learning_rate': 1.5863111111111112e-06, 'epoch': 4.208888888888889}
